crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y,norm_x,norm_y
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2006,0,3,854,POINT (-88.2392914760346 40.1567014567133),POINT,-88.2392914760346,40.15670145671329,-0.0025489950047384515,-0.0060787954171024955
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,855,POINT (-88.2389364111148 40.1341702933998),POINT,-88.2389364111148,40.1341702933998,-0.0025530327642308203,-0.00664377126514406
A-Injury,angle,Clear,Daylight,Wet,Traffic Signal,urbana,2006,0,1,856,POINT (-88.1994297190467 40.127400165807),POINT,-88.1994297190467,40.127400165806996,-0.0030022985520351325,-0.006813534296234503
A-Injury,fixed object,Clear,Darkness,Dry,No Controls,urbana,2006,0,1,858,POINT (-88.1931270002264 40.1045599258863),POINT,-88.1931270002264,40.1045599258863,-0.0030739723821607634,-0.007386260335237544
A-Injury,pedestrian,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,859,POINT (-88.1905821197357 40.0915004303551),POINT,-88.1905821197357,40.0915004303551,-0.0031029124851831217,-0.007713731201258769
A-Injury,sideswipe same direction,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,860,POINT (-88.2813196433316 40.1092066207261),POINT,-88.2813196433316,40.109206620726106,-0.0020710552759929573,-0.007269743033348496
A-Injury,fixed object,Clear,Darkness,Dry,No Controls,champaign,2006,0,3,861,POINT (-88.287391605969 40.0944605425361),POINT,-88.287391605969,40.094460542536105,-0.0020020055799791674,-0.007639505478135047
A-Injury,fixed object,Clear,Darkness,Dry,No Controls,unincorporated,2006,0,1,862,POINT (-87.9927400091433 40.0761096944799),POINT,-87.9927400091433,40.0761096944799,-0.005352751361162411,-0.008099658635723159
A-Injury,turning,Clear,Daylight,Dry,No Controls,champaign,2006,0,2,863,POINT (-88.2723770242714 40.1324129518906),POINT,-88.2723770242714,40.1324129518906,-0.002172749763351852,-0.006687837143840291
A-Injury,angle,Rain,Daylight,ICE,Lane Use Marking,champaign,2006,0,1,864,POINT (-88.283531692544 40.1466632570794),POINT,-88.283531692544,40.146663257079396,-0.002045900093920029,-0.006330506359500862
A-Injury,overturned,Clear,Daylight,Dry,Lane Use Marking,champaign,2006,0,1,865,POINT (-88.3061612696979 40.1219058134479),POINT,-88.3061612696979,40.1219058134479,-0.0017885590138266418,-0.0069513068710601806
A-Injury,overturned,Clear,Daylight,Dry,Lane Use Marking,champaign,2006,0,1,866,POINT (-88.3029078630464 40.1194224254259),POINT,-88.3029078630464,40.119422425425896,-0.0018255563989737543,-0.00701357858931227
A-Injury,overturned,Rain,Daylight,Wet,Lane Use Marking,champaign,2006,0,1,867,POINT (-88.2849624909657 40.1441325168659),POINT,-88.2849624909657,40.144132516865895,-0.0020296292105212495,-0.006393965448514673
A-Injury,fixed object,Clear,Daylight,Dry,Lane Use Marking,champaign,2006,0,1,868,POINT (-88.2771157975102 40.1408935694118),POINT,-88.2771157975102,40.140893569411794,-0.002118860951585859,-0.006475183051848386
A-Injury,overturned,Rain,Daylight,Wet,Lane Use Marking,champaign,2006,0,1,869,POINT (-88.2807120999559 40.1432969072574),POINT,-88.2807120999559,40.1432969072574,-0.002077964192913555,-0.006414918616383627
A-Injury,rear end,Clear,Daylight,Dry,Lane Use Marking,champaign,2006,0,1,870,POINT (-88.2796771153834 40.1424778182352),POINT,-88.2796771153834,40.1424778182352,-0.002089733924444959,-0.006435457525471486
A-Injury,other object,Clear,Darkness,Dry,Lane Use Marking,champaign,2006,0,2,871,POINT (-88.2409207355973 40.1350857685947),POINT,-88.2409207355973,40.135085768594706,-0.002530467242917376,-0.006620815443138432
A-Injury,other object,Sleet,Darkness,ICE,Lane Use Marking,champaign,2006,0,1,872,POINT (-88.2807166777764 40.1432499890708),POINT,-88.2807166777764,40.143249989070796,-0.002077912134438864,-0.006416095104339309
A-Injury,turning,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,873,POINT (-88.1969313636456 40.090679239342),POINT,-88.1969313636456,40.090679239341995,-0.0030307095768193947,-0.0077343228184148065
A-Injury,rear end,Clear,"Darkness, lighted road",Dry,Stop Sign/Flasher,champaign,2006,0,2,874,POINT (-88.2364811296638 40.1272310202674),POINT,-88.2364811296638,40.1272310202674,-0.0025809539567585578,-0.006817775672649251
A-Injury,other non collision,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,875,POINT (-88.2408093436389 40.1164848456595),POINT,-88.2408093436389,40.1164848456595,-0.0025317339801035404,-0.00708723930521127
A-Injury,overturned,Clear,Darkness,Wet,Lane Use Marking,champaign,2000,0,1,283,POINT (-88.2965427126247 40.1514630864871),POINT,-88.2965427126247,40.151463086487105,-0.0018979401944524748,-0.006210149161235338
A-Injury,pedalcyclist,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,876,POINT (-88.2385192511974 40.0980520458977),POINT,-88.2385192511974,40.0980520458977,-0.0025577766612548984,-0.007549447427015798
A-Injury,turning,Clear,Daylight,Unknown,Lane Use Marking,rantoul,1999,0,1,422,POINT (-88.1374709577432 40.3121262029343),POINT,-88.1374709577432,40.3121262029343,-0.0037068868192687687,-0.002181472115102154
A-Injury,pedestrian,Rain,Darkness,Wet,Other Warning Sign,champaign,2006,0,1,880,POINT (-88.233516993508 40.1054138733446),POINT,-88.233516993508,40.1054138733446,-0.0026146617894188457,-0.007364847340146039
A-Injury,turning,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,2,881,POINT (-88.2333289142512 40.0981010541243),POINT,-88.2333289142512,40.0981010541243,-0.0026168006061876854,-0.007548218530664671
A-Injury,pedalcyclist,Clear,Dusk,Dry,No Controls,champaign,2006,0,1,882,POINT (-88.2321202573035 40.1221311113007),POINT,-88.2321202573035,40.1221311113007,-0.002630545321003492,-0.006945657458125887
A-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,887,POINT (-88.243511 40.111629),POINT,-88.243511,40.111629,-0.002501011039004029,-0.007209001128214486
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2006,0,1,883,POINT (-88.2013015430836 40.1077020023942),POINT,-88.2013015430836,40.107702002394205,-0.0029810123735032044,-0.007307471800665849
A-Injury,turning,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2006,0,1,884,POINT (-88.1955501348185 40.1000429456613),POINT,-88.1955501348185,40.10004294566129,-0.0030464167602017775,-0.007499525003275395
A-Injury,other non collision,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,885,POINT (-88.1624327879322 40.0987249145745),POINT,-88.1624327879322,40.0987249145745,-0.0034230236123577278,-0.007532575038049323
A-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,886,POINT (-88.2436208197678 40.1284417108248),POINT,-88.2436208197678,40.128441710824795,-0.002499762180597653,-0.006787417234655536
A-Injury,pedestrian,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,888,POINT (-88.2435309210844 40.1212132168621),POINT,-88.2435309210844,40.1212132168621,-0.002500784498607729,-0.006968673943410981
A-Injury,pedalcyclist,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,889,POINT (-88.2468799987227 40.0835899709075),POINT,-88.2468799987227,40.083589970907504,-0.002462699153446532,-0.007912088404241084
A-Injury,turning,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2006,0,1,890,POINT (-88.2434499927179 40.1049819327843),POINT,-88.2434499927179,40.1049819327843,-0.0025017048071536573,-0.00737567838251016
A-Injury,rear end,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,3,891,POINT (-88.2434871248367 40.1103602590801),POINT,-88.2434871248367,40.1103602590801,-0.002501282544753676,-0.007240815196897518
A-Injury,pedestrian,Clear,Darkness,Dry,No Controls,champaign,2006,0,1,892,POINT (-88.2484154609834 40.1437322537124),POINT,-88.2484154609834,40.14373225371239,-0.0024452380443006727,-0.006404002170162947
A-Injury,fixed object,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,893,POINT (-88.2434309648847 40.1071650860183),POINT,-88.2434309648847,40.1071650860183,-0.002501921189594889,-0.007320935143884519
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,894,POINT (-88.24545010549 40.0928906334517),POINT,-88.24545010549,40.0928906334517,-0.0024789597431350463,-0.0076788714311472085
A-Injury,other non collision,Clear,"Darkness, lighted road",Dry,No Controls,champaign,2006,0,1,895,POINT (-88.2454518614616 40.092874852272),POINT,-88.2454518614616,40.092874852272,-0.0024789397744176623,-0.007679267149080766
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,896,POINT (-88.2436480661639 40.1324574616752),POINT,-88.2436480661639,40.13245746167521,-0.0024994523375566798,-0.006686721047305225
A-Injury,fixed object,Fog/Smoke/Haze,Daylight,Wet,Traffic Signal,champaign,2006,0,1,897,POINT (-88.2452308117909 40.1183099394079),POINT,-88.2452308117909,40.118309939407894,-0.002481453527132758,-0.007041474518284501
A-Injury,pedestrian,Rain,Daylight,Wet,Traffic Signal,champaign,2006,0,1,899,POINT (-88.2468468828576 40.1163417351464),POINT,-88.2468468828576,40.1163417351464,-0.002463075743448066,-0.007090827845331351
A-Injury,angle,Clear,Darkness,Dry,Traffic signal,champaign,2003,0,2,92,POINT (-88.2771912125584 40.1392387502071),POINT,-88.2771912125584,40.1392387502071,-0.0021180033398935437,-0.006516678152235338
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2006,0,2,900,POINT (-88.2468102113195 40.112530984981),POINT,-88.2468102113195,40.112530984981,-0.002463492768174537,-0.007186383577470654
A-Injury,pedalcyclist,Rain,Daylight,Wet,Yield,urbana,2006,0,1,901,POINT (-88.2176793573504 40.1074309778382),POINT,-88.2176793573504,40.1074309778382,-0.0027947656582276124,-0.007314267824743233
A-Injury,turning,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,902,POINT (-88.2578227368503 40.1126394103048),POINT,-88.2578227368503,40.1126394103048,-0.002338259530479458,-0.007183664779137347
A-Injury,pedestrian,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2006,0,2,903,POINT (-88.2192523166444 40.1059768134269),POINT,-88.2192523166444,40.1059768134269,-0.002776878136913944,-0.00735073144448779
A-Injury,rear end,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,904,POINT (-88.2195454917881 40.1271430668127),POINT,-88.2195454917881,40.1271430668127,-0.0027735441811965124,-0.006819981132570131
A-Injury,turning,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,905,POINT (-88.2190336640847 40.0945439743642),POINT,-88.2190336640847,40.09454397436421,-0.0027793646299444836,-0.007637413399391493
A-Injury,turning,Clear,Daylight,Dry,Traffic Signal,urbana,2006,0,1,906,POINT (-88.2196022158586 40.1371206488482),POINT,-88.2196022158586,40.1371206488482,-0.0027728991212613895,-0.0065697901950903725
A-Injury,rear end,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,907,POINT (-88.2579796969484 40.1320107785612),POINT,-88.2579796969484,40.1320107785612,-0.0023364745973850024,-0.006697921763736519
A-Injury,angle,Clear,Dusk,Dry,Stop Sign/Flasher,urbana,2006,0,2,910,POINT (-88.2191607397686 40.100649478168),POINT,-88.2191607397686,40.100649478168,-0.0027779195391447755,-0.007484316014171086
A-Injury,other object,Clear,Darkness,Wet,Lane Use Marking,champaign,2006,0,1,911,POINT (-88.2577702425156 40.1063005029465),POINT,-88.2577702425156,40.1063005029465,-0.00233885649032089,-0.0073426148302546115
A-Injury,turning,Clear,"Darkness, lighted road",Dry,Traffic Signal,champaign,2006,0,2,912,POINT (-88.2578891219259 40.1163122007397),POINT,-88.2578891219259,40.116312200739706,-0.0023375046066494458,-0.007091568429660507
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2006,0,2,913,POINT (-88.2624998362509 40.1117490613173),POINT,-88.2624998362509,40.1117490613173,-0.002285072066866322,-0.0072059905537664205
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,914,POINT (-88.2241933362789 40.1241226309501),POINT,-88.2241933362789,40.124122630950104,-0.002720689401222684,-0.006895719490558188
A-Injury,fixed object,Rain,Daylight,Wet,No Controls,urbana,2006,0,1,915,POINT (-88.2242271854792 40.1247678201064),POINT,-88.2242271854792,40.1247678201064,-0.0027203044718135164,-0.0068795411740792305
A-Injury,angle,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2006,0,1,916,POINT (-88.2271420050955 40.1221645403296),POINT,-88.2271420050955,40.1221645403296,-0.0026871574614545975,-0.006944819214947449
A-Injury,pedestrian,Clear,Dusk,Dry,No Controls,champaign,2006,0,1,917,POINT (-88.2724605431086 40.1200340923848),POINT,-88.2724605431086,40.1200340923848,-0.00217179999625618,-0.006998240852240415
A-Injury,rear end,Clear,Daylight,Dry,No Controls,unincorporated,2006,0,1,918,POINT (-88.2769791524415 40.1479101646643),POINT,-88.2769791524415,40.147910164664296,-0.0021204148643846456,-0.006299239768406284
A-Injury,rear end,Clear,Dusk,Dry,No Controls,champaign,2006,0,3,919,POINT (-88.2768203597986 40.1187432871382),POINT,-88.2768203597986,40.1187432871382,-0.0021222206369784042,-0.007030608190699858
A-Injury,pedalcyclist,Clear,Daylight,Dry,No Controls,champaign,2006,0,2,920,POINT (-88.2769244718102 40.1219788830574),POINT,-88.2769244718102,40.1219788830574,-0.0021210366865522315,-0.00694947462813431
A-Injury,turning,Clear,Darkness,Dry,Traffic Signal,champaign,2006,0,2,921,POINT (-88.2770894247785 40.1577601071901),POINT,-88.2770894247785,40.1577601071901,-0.0021191608594107922,-0.0060522494308792515
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,922,POINT (-88.277181180762 40.1370985702872),POINT,-88.277181180762,40.1370985702872,-0.002118117420386744,-0.0065703438217963
A-Injury,rear end,Clear,Daylight,Wet,No Controls,champaign,2006,0,1,923,POINT (-88.2769943906114 40.1276845565082),POINT,-88.2769943906114,40.1276845565082,-0.0021202415775805603,-0.0068064031119564414
A-Injury,angle,Clear,"Darkness, lighted road",Dry,Traffic Signal,champaign,2006,0,3,924,POINT (-88.2769874814834 40.1274113646407),POINT,-88.2769874814834,40.1274113646407,-0.002120320147429698,-0.0068132534820359225
A-Injury,rear end,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,925,POINT (-88.2769880212359 40.1274081877214),POINT,-88.2769880212359,40.1274081877214,-0.0021203140094233084,-0.006813333144264222
A-Injury,head on,Clear,Daylight,Dry,No Controls,champaign,2006,0,1,926,POINT (-88.2770768594211 40.15736492721),POINT,-88.2770768594211,40.15736492721,-0.0021193037512828626,-0.006062158690391564
A-Injury,pedalcyclist,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2006,0,1,927,POINT (-88.286009854965 40.1093112266959),POINT,-88.286009854965,40.1093112266959,-0.002017718701500282,-0.007267120006491288
A-Injury,pedalcyclist,Clear,Daylight,Dry,Stop sign / flasher,rantoul,2000,0,1,284,POINT (-88.132902239189 40.312150594702),POINT,-88.132902239189,40.312150594702004,-0.00375884178773273,-0.002180860484026953
A-Injury,overturned,Severe cross wind,Darkness,Snow or slush,No Controls,mahomet,2000,0,2,285,POINT (-88.3776527094516 40.1863181097221),POINT,-88.3776527094516,40.1863181097221,-0.0009755661682893756,-0.005336148736281429
A-Injury,other non collision,Clear,Daylight,Dry,No Controls,urbana,1999,0,2,423,POINT (-88.2242129736989 40.1349806222795),POINT,-88.2242129736989,40.1349806222795,-0.002720466086627028,-0.0066234520193229705
A-Injury,turning,Clear,Daylight,Dry,Stop sign / flasher,champaign,1999,0,4,424,POINT (-88.2578735563424 40.1192104624317),POINT,-88.2578735563424,40.1192104624317,-0.002337681616765096,-0.007018893626566734
A-Injury,turning,Clear,Daylight,Dry,Lane Use Marking,urbana,1999,0,5,425,POINT (-88.1900357851518 40.1431743051124),POINT,-88.1900357851518,40.1431743051124,-0.0031091253424077136,-0.00641799290286756
A-Injury,head on,Clear,Daylight,Dry,Stop Sign/Flasher,champaign,2006,0,5,929,POINT (-88.3141903539796 40.0919602774548),POINT,-88.3141903539796,40.091960277454795,-0.0016972531442046538,-0.00770220039383855
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,unincorporated,2006,0,1,930,POINT (-88.3143897069857 40.103559829693),POINT,-88.3143897069857,40.103559829693,-0.0016949861235900103,-0.007411338054797426
A-Injury,fixed object,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,931,POINT (-88.1889654597585 40.1129513331215),POINT,-88.1889654597585,40.1129513331215,-0.0031212969658936554,-0.007175843218597562
A-Injury,turning,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,1,932,POINT (-88.2426400649715 40.1163698456615),POINT,-88.2426400649715,40.1163698456615,-0.002510915217036239,-0.007090122965521625
A-Injury,pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,urbana,2006,0,3,933,POINT (-88.2160501768253 40.1127805312967),POINT,-88.2160501768253,40.1127805312967,-0.0028132925212416763,-0.00718012612687315
A-Injury,sideswipe same direction,Clear,Daylight,Dry,No Controls,champaign,2006,0,3,934,POINT (-88.247207660632 40.1163387960548),POINT,-88.247207660632,40.1163387960548,-0.0024589730179968854,-0.007090901543956973
A-Injury,turning,Rain,"Darkness, lighted road",Wet,Traffic Signal,champaign,2006,0,2,935,POINT (-88.2435032015798 40.1163612228415),POINT,-88.2435032015798,40.116361222841505,-0.002501099721786897,-0.007090339185384438
A-Injury,rear end,Clear,Daylight,Dry,No Controls,urbana,2006,0,1,936,POINT (-88.2239897759247 40.1128099616291),POINT,-88.2239897759247,40.1128099616291,-0.0027230042673405935,-0.007179388152238964
A-Injury,sideswipe same direction,Clear,Dawn,Dry,No Controls,champaign,2006,0,2,937,POINT (-88.2322066242539 40.1164099015452),POINT,-88.2322066242539,40.116409901545204,-0.0026295631654754065,-0.007089118551921297
A-Injury,turning,Rain,Daylight,Wet,No Controls,champaign,2006,0,2,938,POINT (-88.2748596357645 40.1164210553507),POINT,-88.2748596357645,40.116421055350706,-0.002144517776570122,-0.007088838866818718
A-Injury,turning,Clear,Daylight,Dry,Stop Sign/Flasher,urbana,2006,0,1,939,POINT (-88.1978385854762 40.1129811473585),POINT,-88.1978385854762,40.1129811473585,-0.0030203927492364643,-0.007175095617437517
A-Injury,angle,Clear,Daylight,Dry,Traffic Signal,champaign,2006,0,3,940,POINT (-88.2817413609298 40.1185008626874),POINT,-88.2817413609298,40.1185008626874,-0.0020662595495205926,-0.0070366870583452165
A-Injury,angle,Clear,"Darkness, lighted road",Dry,Traffic Signal,champaign,2006,0,2,941,POINT (-88.276802027292 40.1184702116942),POINT,-88.276802027292,40.1184702116942,-0.002122429112241416,-0.007037455641424274
A-Injury,pedestrian,Clear,"Darkness, lighted road",Wet,No Controls,champaign,2006,0,1,942,POINT (-88.2368854626155 40.1193188022904),POINT,-88.2368854626155,40.119318802290394,-0.0025763559265876428,-0.007016176971297353
