crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,x,y,norm_x,norm_y
A-Injury,fixed object,clear,"darkness, lighted road",dry,stop sign/flasher,savoy,2006,0,1,799,-88.2573095138477,40.0690775119307,0.002344095846417644,0.004683458529363415
A-Injury,other non collision,clear,darkness,dry,traffic signal,unincorporated,2006,0,1,800,-88.2384588234686,40.0833602510013,0.0025584638387876747,0.005036999349074619
A-Injury,overturned,clear,daylight,dry,no controls,unincorporated,2006,0,1,801,-88.2128297959559,40.2606207570603,0.0028499143408015227,0.009424730883253048
A-Injury,turning,clear,daylight,dry,no controls,unincorporated,2006,0,1,802,-88.1628882605544,40.1348270255383,0.0034178440274388005,0.006310957065991399
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2003,0,1,89,-87.9582355007595,40.0576613911688,0.005745132862380699,0.004400875148673371
A-Injury,fixed object,clear,darkness,dry,other warning sign,unincorporated,2006,0,3,803,-88.1633474620527,40.1872754456873,0.003412622038147977,0.007609213469078743
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,804,-88.0713597177443,40.0729100699293,0.00445869662074817,0.004778325885667956
A-Injury,overturned,clear,darkness,dry,no controls,unincorporated,2006,0,2,805,-88.059303663184,40.2614407460034,0.00459579675660642,0.00944502807986671
A-Injury,train,fog/smoke/haze,"darkness, lighted road",dry,other rr crossing,unincorporated,2006,0,1,806,-88.0665646897513,40.0039866692172,0.004513225155435519,0.0030722640816547866
A-Injury,angle,clear,daylight,dry,no controls,unincorporated,2006,0,3,807,-88.0401391644013,40.2542204101714,0.004813733343872264,0.009266303016276454
A-Injury,fixed object,clear,daylight,dry,no controls,unincorporated,2006,0,1,808,-87.9603903013588,40.2140913643953,0.005720628705284053,0.008272988241863764
A-Injury,fixed object,clear,daylight,dry,no controls,unincorporated,2006,0,1,810,-88.1038450311421,39.9239119204269,0.004089277184401175,0.001090172818518867
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,811,-88.0426066546257,39.92322838173,0.004785673314506719,0.0010732531765641022
A-Injury,fixed object,clear,unknown,dry,unknown,unincorporated,2006,0,2,812,-88.4162213521464,39.9525816487992,0.0005369677755170238,0.0017998349652217618
A-Injury,head on,clear,darkness,dry,no controls,unincorporated,2006,0,1,813,-88.2039721402687,40.0107080037553,0.0029506426339612453,0.0032386373599459163
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2006,0,2,814,-88.2944767258157,40.0252992543596,0.0019214343708248989,0.0035998147695280504
A-Injury,overturned,snow,darkness,ice,no controls,unincorporated,2006,0,1,815,-88.2710301495293,40.0248983119544,0.002188066275831443,0.0035898902371333382
A-Injury,turning,clear,daylight,dry,no controls,unincorporated,2006,0,3,816,-88.29905482855,40.0253394119529,0.0018693726864897806,0.0036008087909396042
A-Injury,turning,rain,darkness,wet,stop sign/flasher,unincorporated,2006,0,2,817,-88.2761081708717,40.0691701621092,0.002130319571679463,0.004685751900396237
A-Injury,angle,clear,daylight,unknown,no controls,unincorporated,2006,0,1,818,-88.4073615295412,40.098679795211,0.0006377207106315368,0.005416204219423743
A-Injury,angle,clear,daylight,dry,no controls,unincorporated,2006,0,7,819,-88.4073608141219,40.0986796625301,0.0006377288463017361,0.0054162009351718665
A-Injury,angle,clear,daylight,dry,stop sign/flasher,unincorporated,2006,0,2,820,-88.3696709812132,40.127621173455,0.0010663335101584294,0.006132590518814736
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,821,-88.3512251160315,40.2222514014731,0.0012760978745933206,0.008474973742200843
A-Injury,head on,clear,daylight,dry,no controls,unincorporated,2006,0,1,822,-88.0689157119065,40.2394918883079,0.004486489588233923,0.00890172772949041
A-Injury,fixed object,clear,darkness,dry,other warning sign,unincorporated,2006,0,2,823,-88.1172898056979,40.2978097305775,0.003936384676411701,0.010345270012092142
A-Injury,angle,clear,darkness,dry,lane use marking,unincorporated,2006,0,1,824,-88.2898707632246,40.3112210116137,0.001973812874409067,0.010677239620125992
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,825,-88.0502914808475,40.3856454404663,0.004698282309946606,0.012519468442834298
A-Injury,fixed object,clear,daylight,dry,no controls,unincorporated,2006,0,4,826,-88.3581381665968,40.212211820446,0.0011974834185159119,0.008226463866865787
A-Injury,fixed object,clear,darkness,unknown,no controls,unincorporated,2006,0,1,827,-88.3652129970227,40.2112258807824,0.0011170292195313057,0.008202058889982013
A-Injury,other object,clear,daylight,dry,lane use marking,unincorporated,2006,0,1,828,-88.1934064406546,40.2480917202873,0.003070794616128015,0.009114599478553746
A-Injury,rear end,clear,daylight,dry,lane use marking,unincorporated,2006,0,2,829,-88.2745666837644,39.9015666417497,0.0021478491947228874,0.0005370598546005418
A-Injury,angle,clear,daylight,dry,stop sign / flasher,urbana,2000,0,3,281,-88.1907147565022,40.1419727195052,0.0031014041543592046,0.006487834518556663
A-Injury,rear end,clear,darkness,dry,lane use marking,unincorporated,2000,0,1,282,-88.286754042188,39.9108906038424,0.0020092558856706242,0.0007678560054587573
A-Injury,angle,rain,dusk,wet,stop sign / flasher,unincorporated,1999,0,1,420,-87.9576648226983,39.9815627861422,0.005751622550970754,0.0025172054220898763
A-Injury,rear end,clear,daylight,dry,lane use marking,unincorporated,2006,0,2,830,-88.2903053244894,39.9133611048684,0.001968871091162786,0.0008290083484031465
A-Injury,overturned,clear,daylight,dry,lane use marking,unincorporated,2006,0,2,831,-88.3033285517468,39.9450131181783,0.0018207723730147968,0.001612491031646004
A-Injury,fixed object,clear,darkness,dry,lane use marking,unincorporated,2006,0,2,832,-88.3048811130406,40.0903334272926,0.0018031168155318363,0.005209606469447635
A-Injury,fixed object,clear,darkness,dry,lane use marking,unincorporated,2006,0,3,833,-88.1980038349923,40.2361987835861,0.0030185135497857118,0.008820213466925858
A-Injury,rear end,clear,darkness,dry,lane use marking,unincorporated,2006,0,2,835,-88.1838053540126,40.2821496619577,0.0031799771249180946,0.00995763613674034
A-Injury,overturned,clear,daylight,dry,other warning sign,unincorporated,2006,0,1,836,-88.3048374811948,40.0267808936948,0.0018036129921173694,0.0036364898066124905
A-Injury,parked motor vehicle,clear,darkness,wet,lane use marking,unincorporated,2006,0,1,837,-88.1465333398454,40.3647166557522,0.003603830399675082,0.012001417971786171
A-Injury,turning,clear,daylight,dry,lane use marking,unincorporated,2006,0,1,838,-88.1822750619109,40.1890760005566,0.0031973794395805883,0.007653782626386741
A-Injury,overturned,clear,dawn,dry,lane use marking,unincorporated,2006,0,1,839,-88.1816364163797,40.2554959582223,0.003204642046817009,0.009297876673210642
A-Injury,turning,clear,daylight,dry,lane use marking,unincorporated,2006,0,1,840,-88.2709783588203,40.3113143312792,0.0021886552341182355,0.010679549562978787
A-Injury,head on,clear,daylight,dry,stop sign/flasher,unincorporated,2006,0,2,841,-88.1245885984071,40.1133498615204,0.0038533836027994177,0.005779332555144596
A-Injury,angle,clear,daylight,dry,stop sign/flasher,st. joseph,2006,0,2,842,-88.0190593009957,40.1140979509543,0.0050534512484590125,0.005797850022303579
A-Injury,parked motor vehicle,snow,daylight,ice,lane use marking,unincorporated,2006,0,1,843,-88.3071151838169,40.1564935288828,0.0017777112066390535,0.00684726829556893
A-Injury,sideswipe same direction,rain,daylight,wet,lane use marking,unincorporated,2006,0,1,844,-88.1720729458797,40.1210098003382,0.003313396788948255,0.005968939116967017
A-Injury,rear end,clear,darkness,dry,lane use marking,unincorporated,2006,0,2,845,-88.1191814212369,40.1206664588994,0.003914873431079121,0.005960440382017501
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,846,-88.3940650538821,40.2760221772253,0.0007889267797630819,0.009805962430152746
A-Injury,angle,clear,daylight,dry,traffic signal,champaign,2006,0,1,848,-88.2426402386481,40.1163699160722,0.0025109132420049482,0.005854088003419577
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2006,0,2,849,-88.2390392144927,40.1417412848846,0.0025518636954441633,0.00648210581448455
A-Injury,fixed object,snow,daylight,ice,no controls,st. joseph,2003,0,1,91,-88.0113595689402,40.1201496583826,0.005141011760532244,0.005947648012330352
A-Injury,rear end,clear,daylight,dry,no controls,unincorporated,2006,0,2,850,-88.2390704907708,40.1436161381247,0.0025515080250252606,0.006528514080298645
A-Injury,angle,clear,daylight,dry,stop sign/flasher,champaign,2006,0,2,851,-88.2392905020384,40.1566997611046,0.002549006080916802,0.006852373164346931
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,852,-88.2390347885026,40.1417392161452,0.0025519140273203814,0.006482054606952046
A-Injury,angle,clear,daylight,dry,stop sign/flasher,champaign,2006,0,2,853,-88.2392927788162,40.1566997799733,0.0025489801896482283,0.006852373631404197
A-Injury,angle,clear,daylight,dry,stop sign/flasher,champaign,2006,0,3,854,-88.2392914760346,40.1567014567133,0.0025489950047384515,0.006852415135770449
A-Injury,fixed object,clear,daylight,dry,no controls,champaign,2006,0,1,855,-88.2389364111148,40.1341702933998,0.0025530327642308203,0.006294700967113656
A-Injury,angle,clear,daylight,wet,traffic signal,urbana,2006,0,1,856,-88.1994297190467,40.127400165807,0.0030022985520351325,0.0061271199137264525
A-Injury,fixed object,clear,darkness,dry,no controls,urbana,2006,0,1,858,-88.1931270002264,40.1045599258863,0.0030739723821607634,0.005561755167927304
A-Injury,pedestrian,clear,daylight,dry,no controls,urbana,2006,0,1,859,-88.1905821197357,40.0915004303551,0.0031029124851831217,0.0052384933109198275
A-Injury,sideswipe same direction,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,860,-88.2813196433316,40.1092066207261,0.0020710552759929573,0.0056767748636936295
A-Injury,fixed object,clear,darkness,dry,no controls,champaign,2006,0,3,861,-88.287391605969,40.0944605425361,0.0020020055799791674,0.005311765004936981
A-Injury,fixed object,clear,darkness,dry,no controls,unincorporated,2006,0,1,862,-87.9927400091433,40.0761096944799,0.005352751361162411,0.0048575262323797665
A-Injury,turning,clear,daylight,dry,no controls,champaign,2006,0,2,863,-88.2723770242714,40.1324129518906,0.002172749763351852,0.006251201470651316
A-Injury,angle,rain,daylight,ice,lane use marking,champaign,2006,0,1,864,-88.283531692544,40.1466632570794,0.002045900093920029,0.006603939454078741
A-Injury,overturned,clear,daylight,dry,lane use marking,champaign,2006,0,1,865,-88.3061612696979,40.1219058134479,0.0017885590138266418,0.005991118140732023
A-Injury,overturned,clear,daylight,dry,lane use marking,champaign,2006,0,1,866,-88.3029078630464,40.1194224254259,0.0018255563989737543,0.005929646805813776
A-Injury,overturned,rain,daylight,wet,lane use marking,champaign,2006,0,1,867,-88.2849624909657,40.1441325168659,0.0020296292105212495,0.006541296009769172
A-Injury,fixed object,clear,daylight,dry,lane use marking,champaign,2006,0,1,868,-88.2771157975102,40.1408935694118,0.002118860951585859,0.006461122302732739
A-Injury,overturned,rain,daylight,wet,lane use marking,champaign,2006,0,1,869,-88.2807120999559,40.1432969072574,0.002077964192913555,0.006520612154628525
A-Injury,rear end,clear,daylight,dry,lane use marking,champaign,2006,0,1,870,-88.2796771153834,40.1424778182352,0.002089733924444959,0.006500337233768179
A-Injury,other object,clear,darkness,dry,lane use marking,champaign,2006,0,2,871,-88.2409207355973,40.1350857685947,0.002530467242917376,0.0063173617361181695
A-Injury,other object,sleet,darkness,ice,lane use marking,champaign,2006,0,1,872,-88.2807166777764,40.1432499890708,0.002077912134438864,0.006519450788166024
A-Injury,turning,clear,daylight,dry,no controls,urbana,2006,0,1,873,-88.1969313636456,40.090679239342,0.0030307095768193947,0.005218166359452461
A-Injury,rear end,clear,"darkness, lighted road",dry,stop sign/flasher,champaign,2006,0,2,874,-88.2364811296638,40.1272310202674,0.0025809539567585578,0.006122933052058984
A-Injury,other non collision,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,875,-88.2408093436389,40.1164848456595,0.0025317339801035404,0.005856932856938321
A-Injury,overturned,clear,darkness,wet,lane use marking,champaign,2000,0,1,283,-88.2965427126247,40.1514630864871,0.0018979401944524748,0.006722749691728687
A-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,876,-88.2385192511974,40.0980520458977,0.0025577766612548984,0.005400665532782574
A-Injury,turning,clear,daylight,unknown,lane use marking,rantoul,1999,0,1,422,-88.1374709577432,40.3121262029343,0.0037068868192687687,0.010699645832260636
A-Injury,pedestrian,rain,darkness,wet,other warning sign,champaign,2006,0,1,880,-88.233516993508,40.1054138733446,0.0026146617894188457,0.005582892940094564
A-Injury,turning,clear,daylight,dry,traffic signal,champaign,2006,0,2,881,-88.2333289142512,40.0981010541243,0.0026168006061876854,0.005401878634031432
A-Injury,pedalcyclist,clear,dusk,dry,no controls,champaign,2006,0,1,882,-88.2321202573035,40.1221311113007,0.002630545321003492,0.0059966949413138
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2006,0,1,887,-88.243511,40.111629,0.002501011039004029,0.005736736048303491
A-Injury,angle,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,883,-88.2013015430836,40.1077020023942,0.0029810123735032044,0.005639531027214998
A-Injury,turning,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,884,-88.1955501348185,40.1000429456613,0.0030464167602017775,0.005449946299651308
A-Injury,other non collision,clear,daylight,dry,no controls,urbana,2006,0,1,885,-88.1624327879322,40.0987249145745,0.0034230236123577278,0.005417321059595459
A-Injury,pedestrian,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,886,-88.2436208197678,40.1284417108248,0.002499762180597653,0.006152901290641516
A-Injury,pedestrian,clear,daylight,dry,no controls,champaign,2006,0,1,888,-88.2435309210844,40.1212132168621,0.002500784498607729,0.005973974288739586
A-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,889,-88.2468799987227,40.0835899709075,0.002462699153446532,0.005042685608799623
A-Injury,turning,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,890,-88.2434499927179,40.1049819327843,0.0025017048071536573,0.005572201109976993
A-Injury,rear end,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,3,891,-88.2434871248367,40.1103602590801,0.002501282544753676,0.005705330888368519
A-Injury,pedestrian,clear,darkness,dry,no controls,champaign,2006,0,1,892,-88.2484154609834,40.1437322537124,0.0024452380443006727,0.006531388290900287
A-Injury,fixed object,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,893,-88.2434309648847,40.1071650860183,0.002501921189594889,0.0056262407294147155
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2006,0,1,894,-88.24545010549,40.0928906334517,0.0024789597431350463,0.005272905025641303
A-Injury,other non collision,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,895,-88.2454518614616,40.092874852272,0.0024789397744176623,0.0052725143939017305
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2006,0,1,896,-88.2436480661639,40.1324574616752,0.0024994523375566798,0.006252303221908919
A-Injury,fixed object,fog/smoke/haze,daylight,wet,traffic signal,champaign,2006,0,1,897,-88.2452308117909,40.1183099394079,0.002481453527132758,0.0059021094254291424
A-Injury,pedestrian,rain,daylight,wet,traffic signal,champaign,2006,0,1,899,-88.2468468828576,40.1163417351464,0.002463075743448066,0.0058533904406090215
A-Injury,angle,clear,darkness,dry,traffic signal,champaign,2003,0,2,92,-88.2771912125584,40.1392387502071,0.0021180033398935437,0.006420160542161995
A-Injury,rear end,clear,daylight,dry,no controls,champaign,2006,0,2,900,-88.2468102113195,40.112530984981,0.002463492768174537,0.005759062893873741
A-Injury,pedalcyclist,rain,daylight,wet,yield,urbana,2006,0,1,901,-88.2176793573504,40.1074309778382,0.0027947656582276124,0.005632822352974271
A-Injury,turning,clear,daylight,dry,traffic signal,champaign,2006,0,1,902,-88.2578227368503,40.1126394103048,0.002338259530479458,0.005761746747276433
A-Injury,pedestrian,clear,daylight,dry,stop sign/flasher,urbana,2006,0,2,903,-88.2192523166444,40.1059768134269,0.002776878136913944,0.005596827403026338
