crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,Geometry,point,x,y
A-Injury,Sideswipe same direction,Clear,Daylight,Dry,Lane Use Marking,Rantoul,2005,0,1,588,POINT (-88.1839561959939 40.3045967402023),POINT,-88.1839561959939,40.3045967402023
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Savoy,2005,0,4,589,POINT (-88.2491725038875 40.0689961111108),POINT,-88.2491725038875,40.0689961111108
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Urbana,2005,0,1,590,POINT (-88.1900724484187 40.0769550900169),POINT,-88.1900724484187,40.0769550900169
A-Injury,Head on,Clear,Daylight,Dry,Lane Use Marking,Champaign,2005,0,1,591,POINT (-88.263851974469 40.1359109909392),POINT,-88.263851974469,40.1359109909392
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Urbana,2005,0,1,592,POINT (-88.1621496635683 40.0839968072405),POINT,-88.1621496635683,40.0839968072405
A-Injury,Angle,Clear,Daylight,Dry,Lane Use Marking,Mahomet,2005,0,1,593,POINT (-88.3726902457682 40.1897544368122),POINT,-88.3726902457682,40.1897544368122
A-Injury,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,0,1,594,POINT (-88.3431620641319 40.1205124443649),POINT,-88.3431620641319,40.1205124443649
A-Injury,Rear end,Snow,Daylight,Snow or slush,Lane Use Marking,Unincorporated,2005,0,1,595,POINT (-87.9476044273793 40.1200455549968),POINT,-87.9476044273793,40.1200455549968
A-Injury,Turning,Clear,Daylight,Dry,Traffic signal,Rantoul,2000,0,2,273,POINT (-88.1558227741109 40.3098309113789),POINT,-88.1558227741109,40.3098309113789
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,St. Joseph,2005,0,2,596,POINT (-88.0137219350602 40.1129923442078),POINT,-88.0137219350602,40.1129923442078
A-Injury,Rear end,Clear,Darkness,Snow or slush,Unknown,Unincorporated,2005,0,1,597,POINT (-88.2384077569136 40.1881064078382),POINT,-88.2384077569136,40.1881064078382
A-Injury,Fixed object,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,0,2,598,POINT (-88.4534903982761 40.1072981250147),POINT,-88.4534903982761,40.1072981250147
A-Injury,Sideswipe same direction,Clear,"Darkness, lighted road",Dry,Lane Use Marking,Mahomet,2005,0,1,599,POINT (-88.3640128654579 40.1868862782551),POINT,-88.3640128654579,40.1868862782551
A-Injury,Angle,Clear,Darkness,Dry,Stop sign / flasher,Mahomet,1999,0,2,412,POINT (-88.3652697296889 40.1843177140134),POINT,-88.3652697296889,40.1843177140134
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,1999,0,1,413,POINT (-88.3049885463807 40.1140478075084),POINT,-88.3049885463807,40.1140478075084
A-Injury,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,0,4,601,POINT (-88.1612342591465 39.9818906159372),POINT,-88.1612342591465,39.9818906159372
A-Injury,Fixed object,Fog/Smoke/Haze,Daylight,Dry,No Passing,Unincorporated,2005,0,1,602,POINT (-88.2613753308793 40.1657930775165),POINT,-88.2613753308793,40.1657930775165
A-Injury,Overturned,Rain,Daylight,Wet,Other Warning Sign,Unincorporated,2005,0,3,603,POINT (-88.0644553912202 40.1205273834538),POINT,-88.0644553912202,40.1205273834538
A-Injury,Sideswipe same direction,Clear,Daylight,Dry,Other,Champaign,2005,0,1,604,POINT (-88.2419619617239 40.1348249004052),POINT,-88.2419619617239,40.1348249004052
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Savoy,2005,0,2,605,POINT (-88.2519244156487 40.0510016378512),POINT,-88.2519244156487,40.0510016378512
A-Injury,Angle,Clear,Daylight,Wet,Traffic Signal,Rantoul,2005,0,3,606,POINT (-88.1365106922201 40.3121170864689),POINT,-88.1365106922201,40.3121170864689
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Rantoul,2005,0,1,607,POINT (-88.1473878394233 40.3082534938708),POINT,-88.1473878394233,40.3082534938708
A-Injury,Rear end,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,0,2,608,POINT (-88.2322766487142 40.1941356481163),POINT,-88.2322766487142,40.1941356481163
A-Injury,Angle,Clear,Daylight,Dry,Traffic signal,Champaign,1999,0,2,421,POINT (-88.2451371508181 40.112631524087),POINT,-88.2451371508181,40.112631524087
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Mahomet,2005,0,1,610,POINT (-88.3817727924527 40.1921939079492),POINT,-88.3817727924527,40.1921939079492
A-Injury,Pedestrian,Clear,Daylight,Dry,Traffic signal,Rantoul,2000,0,1,339,POINT (-88.1513848457899 40.3082208714428),POINT,-88.1513848457899,40.3082208714428
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Urbana,2005,0,3,611,POINT (-88.2020584568229 40.0965107743088),POINT,-88.2020584568229,40.0965107743088
A-Injury,Angle,Snow,Darkness,Snow or slush,Lane Use Marking,Unincorporated,2005,0,2,612,POINT (-88.4167906604701 40.1204322705765),POINT,-88.4167906604701,40.1204322705765
A-Injury,Overturned,Snow,Darkness,ICE,Lane Use Marking,Unincorporated,2005,0,1,613,POINT (-87.9576948734657 39.988727840124),POINT,-87.9576948734657,39.988727840124
A-Injury,Fixed object,Rain,Daylight,Wet,Lane Use Marking,Champaign,2005,0,2,614,POINT (-88.2845723432515 40.1440833686705),POINT,-88.2845723432515,40.1440833686705
A-Injury,Turning,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,0,6,615,POINT (-88.3130431963583 40.1201135045784),POINT,-88.3130431963583,40.1201135045784
A-Injury,Parked motor vehicle,Unknown,Daylight,Unknown,Unknown,Savoy,2005,0,1,617,POINT (-88.2486912532047 40.072085697536),POINT,-88.2486912532047,40.072085697536
A-Injury,Overturned,Rain,Daylight,Wet,Lane Use Marking,Champaign,2005,0,1,618,POINT (-88.3046933625863 40.1190019660661),POINT,-88.3046933625863,40.1190019660661
A-Injury,Head on,Snow,Darkness,ICE,Lane Use Marking,Unincorporated,2005,0,3,619,POINT (-88.1484141698302 40.3625216980686),POINT,-88.1484141698302,40.3625216980686
A-Injury,Fixed object,Clear,Darkness,Dry,Lane Use Marking,Unincorporated,2005,0,1,620,POINT (-87.9774395975804 40.119837312929),POINT,-87.9774395975804,40.119837312929
A-Injury,Turning,Clear,Daylight,Dry,Lane Use Marking,Champaign,2005,0,1,621,POINT (-88.2712518618695 40.1570723479617),POINT,-88.2712518618695,40.1570723479617
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Mahomet,2005,0,1,622,POINT (-88.3611445687226 40.1857564321674),POINT,-88.3611445687226,40.1857564321674
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2005,0,1,623,POINT (-88.2928102798283 39.8798698946108),POINT,-88.2928102798283,39.8798698946108
A-Injury,Rear end,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,2,624,POINT (-88.2385957116451 40.098040476028),POINT,-88.2385957116451,40.098040476028
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Mahomet,2005,0,2,626,POINT (-88.3652928688063 40.192949086665),POINT,-88.3652928688063,40.192949086665
A-Injury,Overturned,Clear,Daylight,Unknown,No Controls,Unincorporated,2005,0,1,627,POINT (-88.3466484796323 40.2889336935677),POINT,-88.3466484796323,40.2889336935677
A-Injury,Rear end,Snow,Daylight,Snow or slush,No Controls,Unincorporated,2005,0,3,628,POINT (-88.2895818863985 40.2819713074084),POINT,-88.2895818863985,40.2819713074084
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,0,3,629,POINT (-88.2773710500903 40.1857928233762),POINT,-88.2773710500903,40.1857928233762
A-Injury,Angle,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,630,POINT (-88.2520611261902 40.3260519834875),POINT,-88.2520611261902,40.3260519834875
A-Injury,Rear end,Clear,Daylight,Dry,Traffic Signal,Unincorporated,2005,0,5,631,POINT (-88.2383853431081 40.0833348200939),POINT,-88.2383853431081,40.0833348200939
A-Injury,Angle,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,2,632,POINT (-88.2322054269778 40.2677650565446),POINT,-88.2322054269778,40.2677650565446
A-Injury,Rear end,Rain,Dusk,Wet,No Controls,Unincorporated,2005,0,3,633,POINT (-88.2414146143253 40.1779952263375),POINT,-88.2414146143253,40.1779952263375
A-Injury,Angle,Clear,Daylight,Dry,Stop sign / flasher,Unincorporated,2002,0,4,154,GEOMETRYCOLLECTION EMPTY,GEOMETRYCOLLECTION,EMPTY,
A-Injury,Turning,Rain,Daylight,Wet,No Controls,Unincorporated,2003,0,7,53,POINT (-88.2410071434575 40.1774773785141),POINT,-88.2410071434575,40.1774773785141
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Champaign,2002,0,1,178,POINT (-88.2579506453823 40.134304759746),POINT,-88.2579506453823,40.134304759746
A-Injury,Rear end,Clear,Daylight,Wet,Lane Use Marking,Unincorporated,2002,0,1,179,POINT (-88.0679470519071 40.1205563483459),POINT,-88.0679470519071,40.1205563483459
A-Injury,Angle,Clear,Daylight,Dry,Stop sign / flasher,Unincorporated,2002,0,4,180,POINT (-88.1436404898739 40.1133619603603),POINT,-88.1436404898739,40.1133619603603
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Champaign,2002,0,1,181,POINT (-88.2855342859878 40.1417014773003),POINT,-88.2855342859878,40.1417014773003
A-Injury,Angle,Clear,"Darkness, lighted road",Wet,Traffic signal,Champaign,2001,0,2,204,POINT (-88.2579296297565 40.1321592484929),POINT,-88.2579296297565,40.1321592484929
A-Injury,Rear end,Clear,Darkness,Dry,No Controls,Mahomet,2001,0,2,205,POINT (-88.4060501614799 40.1919106803159),POINT,-88.4060501614799,40.1919106803159
A-Injury,Pedalcyclist,Clear,Daylight,Dry,Stop sign / flasher,Urbana,2001,0,1,206,POINT (-88.2173925604677 40.1164525697853),POINT,-88.2173925604677,40.1164525697853
A-Injury,Angle,Clear,Daylight,Dry,Traffic signal,Champaign,2001,0,3,207,POINT (-88.2435184667744 40.1126019034444),POINT,-88.2435184667744,40.1126019034444
A-Injury,Angle,Clear,Daylight,Dry,Traffic signal,Rantoul,2001,0,2,208,POINT (-88.155770220666 40.3072851409121),POINT,-88.155770220666,40.3072851409121
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Champaign,2001,0,1,209,POINT (-88.2536433315741 40.1126419128709),POINT,-88.2536433315741,40.1126419128709
A-Injury,Turning,Clear,Daylight,Dry,Stop sign / flasher,Ludlow,2001,0,1,210,POINT (-88.1206458143072 40.384973876269),POINT,-88.1206458143072,40.384973876269
A-Injury,Angle,Clear,"Darkness, lighted road",Dry,Traffic signal,Urbana,2001,0,3,211,POINT (-88.2193700773236 40.1164391840334),POINT,-88.2193700773236,40.1164391840334
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Champaign,2001,0,1,212,POINT (-88.2459779979151 40.0897334391264),POINT,-88.2459779979151,40.0897334391264
A-Injury,Angle,Clear,Darkness,Dry,Lane Use Marking,Urbana,2001,0,3,213,POINT (-88.1877531158196 40.1470198248382),POINT,-88.1877531158196,40.1470198248382
A-Injury,Angle,Fog/Smoke/Haze,Dawn,Dry,Stop Sign/Flasher,Unincorporated,2005,0,3,634,POINT (-88.2381941017904 40.0397306783739),POINT,-88.2381941017904,40.0397306783739
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,635,POINT (-88.2129008963227 39.9953353774064),POINT,-88.2129008963227,39.9953353774064
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,4,636,POINT (-88.1806024664391 40.028503190631),POINT,-88.1806024664391,40.028503190631
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,637,POINT (-88.1747486956094 40.3009303527597),POINT,-88.1747486956094,40.3009303527597
A-Injury,Fixed object,Fog/Smoke/Haze,Daylight,Wet,No Controls,Unincorporated,2005,0,1,638,POINT (-88.1747402345354 40.3001492874775),POINT,-88.1747402345354,40.3001492874775
A-Injury,Sideswipe same direction,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,639,POINT (-88.0618671329428 40.0477107116665),POINT,-88.0618671329428,40.0477107116665
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,0,2,640,POINT (-88.0476478784679 40.0909465135461),POINT,-88.0476478784679,40.0909465135461
A-Injury,Overturned,Snow,Darkness,ICE,No Controls,Unincorporated,2005,0,1,641,POINT (-88.0210215386767 40.2600475154172),POINT,-88.0210215386767,40.2600475154172
A-Injury,Angle,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,2,642,POINT (-88.0286885540141 39.9814739247365),POINT,-88.0286885540141,39.9814739247365
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,643,POINT (-87.9603808238565 40.1818408887469),POINT,-87.9603808238565,40.1818408887469
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Unincorporated,2000,0,1,274,POINT (-88.154414550609 40.1203824195027),POINT,-88.154414550609,40.1203824195027
A-Injury,Angle,Clear,Daylight,Unknown,Stop sign / flasher,Unincorporated,2000,0,4,275,POINT (-88.0475800229679 40.1279206537813),POINT,-88.0475800229679,40.1279206537813
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,644,POINT (-87.9600960839978 40.1570070428026),POINT,-87.9600960839978,40.1570070428026
A-Injury,Angle,Rain,Daylight,Wet,Stop sign / flasher,Fisher,1999,0,1,414,POINT (-88.3456874360005 40.3108032968844),POINT,-88.3456874360005,40.3108032968844
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Champaign,1999,0,2,415,POINT (-88.2579365864642 40.1326223788852),POINT,-88.2579365864642,40.1326223788852
A-Injury,Pedalcyclist,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,645,POINT (-88.0833097536787 39.9380197711831),POINT,-88.0833097536787,39.9380197711831
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,646,POINT (-88.2287088010513 40.0397725990613),POINT,-88.2287088010513,40.0397725990613
A-Injury,Parked motor vehicle,Rain,Darkness,Wet,No Controls,Unincorporated,2005,0,1,647,POINT (-87.947227770609 40.0762737559901),POINT,-87.947227770609,40.0762737559901
A-Injury,Train,Rain,Darkness,Wet,RR crossing gate,Unincorporated,2005,0,2,648,POINT (-88.2154449411319 40.1710410564366),POINT,-88.2154449411319,40.1710410564366
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,649,POINT (-88.2310072507982 40.18558050862),POINT,-88.2310072507982,40.18558050862
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,0,2,650,POINT (-88.2584418466283 40.1856607096301),POINT,-88.2584418466283,40.1856607096301
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,4,651,POINT (-88.1954608949386 40.2384363937446),POINT,-88.1954608949386,40.2384363937446
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Unincorporated,2005,0,1,652,POINT (-88.1550789970174 40.2390584024767),POINT,-88.1550789970174,40.2390584024767
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Unincorporated,2005,0,1,653,POINT (-88.2219934485806 40.2386656429623),POINT,-88.2219934485806,40.2386656429623
A-Injury,Fixed object,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,654,POINT (-88.0610272436159 40.3272105679334),POINT,-88.0610272436159,40.3272105679334
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Champaign,2005,0,3,656,POINT (-88.3040228497535 40.0789712696148),POINT,-88.3040228497535,40.0789712696148
A-Injury,Animal,Clear,Darkness,Dry,No Controls,Unincorporated,2005,0,1,657,POINT (-88.3708228614363 40.2048252067201),POINT,-88.3708228614363,40.2048252067201
A-Injury,Fixed object,Clear,Daylight,Dry,No Controls,Urbana,2005,0,1,663,POINT (-88.190663 40.091114),POINT,-88.190663,40.091114
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2005,0,1,658,POINT (-88.2431156508192 40.1153511273423),POINT,-88.2431156508192,40.1153511273423
A-Injury,Overturned,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,2003,0,1,87,POINT (-88.1450770323244 40.367452475554),POINT,-88.1450770323244,40.367452475554
A-Injury,Angle,Rain,Daylight,Wet,Traffic Signal,Champaign,2005,0,2,659,POINT (-88.242175429205 40.1178259653945),POINT,-88.242175429205,40.1178259653945
A-Injury,Pedestrian,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2005,0,1,660,POINT (-88.2388061320679 40.1241423297854),POINT,-88.2388061320679,40.1241423297854
A-Injury,Turning,Rain,"Darkness, lighted road",Wet,Traffic Signal,Champaign,2005,0,2,661,POINT (-88.2387965888756 40.1272467301059),POINT,-88.2387965888756,40.1272467301059
A-Injury,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,2005,0,1,664,POINT (-88.1945719385318 40.1056738124593),POINT,-88.1945719385318,40.1056738124593
A-Injury,Sideswipe opposite,Clear,Dusk,Dry,No Controls,Urbana,2005,0,3,665,POINT (-88.1908143224274 40.1027595444626),POINT,-88.1908143224274,40.1027595444626
A-Injury,Overturned,Clear,Darkness,Dry,No Controls,Champaign,2005,0,1,666,POINT (-88.2468950863286 40.127764026635),POINT,-88.2468950863286,40.127764026635
A-Injury,Fixed object,Clear,Daylight,Wet,Lane Use Marking,Champaign,2005,0,1,667,POINT (-88.2406333023011 40.1174594996581),POINT,-88.2406333023011,40.1174594996581
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,1,668,POINT (-88.2771912125584 40.1392387502071),POINT,-88.2771912125584,40.1392387502071
A-Injury,Fixed object,Snow,Darkness,Snow or slush,No Controls,Champaign,2005,0,1,669,POINT (-88.3133810903904 40.1041994786564),POINT,-88.3133810903904,40.1041994786564
A-Injury,Overturned,Clear,Daylight,Dry,No Controls,Urbana,2005,0,1,670,POINT (-88.1690835208639 40.0847514965423),POINT,-88.1690835208639,40.0847514965423
A-Injury,Pedalcyclist,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2005,0,1,671,POINT (-88.2403080396448 40.1079097123128),POINT,-88.2403080396448,40.1079097123128
A-Injury,Angle,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2005,0,1,672,POINT (-88.2386916400037 40.1079348368823),POINT,-88.2386916400037,40.1079348368823
A-Injury,Pedestrian,Clear,Daylight,Dry,No Controls,Champaign,2005,0,1,673,POINT (-88.2387058559046 40.1109134033882),POINT,-88.2387058559046,40.1109134033882
A-Injury,Fixed object,Clear,"Darkness, lighted road",Dry,No Controls,Urbana,2005,0,1,674,POINT (-88.2049274570446 40.1101037328879),POINT,-88.2049274570446,40.1101037328879
A-Injury,Angle,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,1,675,POINT (-88.2333912475804 40.1014716446583),POINT,-88.2333912475804,40.1014716446583
A-Injury,Turning,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,2005,0,1,676,POINT (-88.2334864745911 40.1070436254747),POINT,-88.2334864745911,40.1070436254747
A-Injury,Angle,Clear,Daylight,Unknown,Stop Sign/Flasher,Champaign,2005,0,1,677,POINT (-88.2334791964094 40.1054187295376),POINT,-88.2334791964094,40.1054187295376
A-Injury,Turning,Clear,Daylight,Dry,No Controls,Champaign,2005,0,2,678,POINT (-88.2321227325799 40.1231224031141),POINT,-88.2321227325799,40.1231224031141
A-Injury,Parked motor vehicle,Clear,Daylight,Dry,No Controls,Champaign,2005,0,4,679,POINT (-88.2288042793323 40.1062981320734),POINT,-88.2288042793323,40.1062981320734
A-Injury,Parked motor vehicle,Rain,Darkness,Wet,No Controls,Unincorporated,2005,0,1,680,POINT (-88.1946372518286 40.122098016945),POINT,-88.1946372518286,40.122098016945
A-Injury,Turning,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,2005,0,1,681,POINT (-88.1627197334428 40.1058488074822),POINT,-88.1627197334428,40.1058488074822
A-Injury,Turning,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,2,682,POINT (-88.2436546610806 40.1336173296324),POINT,-88.2436546610806,40.1336173296324
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Champaign,2005,0,1,683,POINT (-88.2435193779539 40.11280805885),POINT,-88.2435193779539,40.11280805885
A-Injury,Turning,Clear,"Darkness, lighted road",ICE,Traffic Signal,Champaign,2005,0,1,685,POINT (-88.243655397993 40.1336174723992),POINT,-88.243655397993,40.1336174723992
A-Injury,Other non collision,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,2,686,POINT (-88.2468736365427 40.0835445642901),POINT,-88.2468736365427,40.0835445642901
A-Injury,Rear end,Clear,Daylight,Dry,No Controls,Champaign,2005,0,1,687,POINT (-88.2447161228838 40.0976847235211),POINT,-88.2447161228838,40.0976847235211
A-Injury,Angle,Clear,Daylight,Dry,Traffic Signal,Champaign,2005,0,2,688,POINT (-88.2451873798106 40.1163078282572),POINT,-88.2451873798106,40.1163078282572
A-Injury,Angle,Clear,Daylight,Wet,Traffic Signal,Champaign,2005,0,2,689,POINT (-88.2451873808843 40.1163078274345),POINT,-88.2451873808843,40.1163078274345
A-Injury,Pedalcyclist,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,2005,0,2,690,POINT (-88.2452015302198 40.1212000109569),POINT,-88.2452015302198,40.1212000109569
A-Injury,Fixed object,Clear,Darkness,Unknown,Lane Use Marking,Unincorporated,2000,0,1,276,POINT (-88.188895946388 40.258676317637),POINT,-88.188895946388,40.258676317637
A-Injury,Rear end,Clear,Daylight,Snow or slush,Traffic signal,Champaign,2000,0,1,277,POINT (-88.2767915047882 40.1128753059218),POINT,-88.2767915047882,40.1128753059218
